,GAME_ID,PLAYER_ID,PLAYER_NAME_LAST_FIRST_home,TEAM_NAME_home,TEAM_ID_home,TEAM_ABBREVIATION_home,PASS_TYPE_home,G_home,PASS_TO_home,PASS_TEAMMATE_PLAYER_ID_home,FREQUENCY_home,PASS_home,AST_home,FGM_home,FGA_home,FG_PCT_home,FG2M_home,FG2A_home,FG2_PCT_home,FG3M_home,FG3A_home,FG3_PCT_home,PLAYER_NAME_LAST_FIRST_away,TEAM_NAME_away,TEAM_ID_away,TEAM_ABBREVIATION_away,PASS_TYPE_away,G_away,PASS_TO_away,PASS_TEAMMATE_PLAYER_ID_away,FREQUENCY_away,PASS_away,AST_away,FGM_away,FGA_away,FG_PCT_away,FG2M_away,FG2A_away,FG2_PCT_away,FG3M_away,FG3A_away,FG3_PCT_away,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,POSITION,mean,std,FREQUENCY
20,21900304,203914,"Harris, Gary",Denver Nuggets,1610612743,DEN,made,1,"Millsap, Paul",200794,0.267,4,0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Gary Harris,nan,G,nan,32:51:00,4.0,9.0,0.444,1.0,3.0,0.333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,9.0,-4.0,Guard,0.07579927228623384,0.07772953644911912,2.459820763744346
21,21900304,203924,"Grant, Jerami",Denver Nuggets,1610612743,DEN,made,1,"Morris, Monte",1628420,0.333,8,0,0,1,0.0,0,1,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Jerami Grant,nan,nan,nan,18:01,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,5.0,-7.0,Forward,0.08277631578947353,0.09808825939951168,2.5510054489943594
22,21900304,203924,"Grant, Jerami",Denver Nuggets,1610612743,DEN,made,1,"Hernangomez, Juancho",1627823,0.042,1,0,0,1,0.0,0,0,0.0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Jerami Grant,nan,nan,nan,18:01,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,5.0,-7.0,Forward,0.08277631578947353,0.09808825939951168,-0.4157104636080078
23,21900304,203924,"Grant, Jerami",Denver Nuggets,1610612743,DEN,made,1,"Murray, Jamal",1627750,0.208,5,0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Jerami Grant,nan,nan,nan,18:01,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,5.0,-7.0,Forward,0.08277631578947353,0.09808825939951168,1.2766429435809712
24,21900304,203924,"Grant, Jerami",Denver Nuggets,1610612743,DEN,made,1,"Beasley, Malik",1627736,0.208,5,1,1,2,0.5,1,1,1.0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Jerami Grant,nan,nan,nan,18:01,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,5.0,-7.0,Forward,0.08277631578947353,0.09808825939951168,1.2766429435809712
25,21900304,203924,"Grant, Jerami",Denver Nuggets,1610612743,DEN,made,1,"Jokic, Nikola",203999,0.042,1,1,1,1,1.0,1,1,1.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Jerami Grant,nan,nan,nan,18:01,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,5.0,-7.0,Forward,0.08277631578947353,0.09808825939951168,-0.4157104636080078
26,21900304,203924,"Grant, Jerami",Denver Nuggets,1610612743,DEN,made,1,"Plumlee, Mason",203486,0.125,3,0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Jerami Grant,nan,nan,nan,18:01,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,5.0,-7.0,Forward,0.08277631578947353,0.09808825939951168,0.4304662399864817
27,21900304,203924,"Grant, Jerami",Denver Nuggets,1610612743,DEN,made,1,"Barton, Will",203115,0.042,1,0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Jerami Grant,nan,nan,nan,18:01,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,5.0,-7.0,Forward,0.08277631578947353,0.09808825939951168,-0.4157104636080078
28,21900304,203999,"Jokic, Nikola",Denver Nuggets,1610612743,DEN,made,1,"Morris, Monte",1628420,0.026,2,0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Nikola Jokic,nan,C,nan,34:24:00,4.0,12.0,0.333,0.0,2.0,0.0,5.0,6.0,0.833,1.0,4.0,5.0,8.0,3.0,0.0,5.0,4.0,13.0,-6.0,Center,0.08821875,0.1129606506623714,-0.550800209056567
29,21900304,203999,"Jokic, Nikola",Denver Nuggets,1610612743,DEN,made,1,"Hernangomez, Juancho",1627823,0.013,1,1,1,1,1.0,1,1,1.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Nikola Jokic,nan,C,nan,34:24:00,4.0,12.0,0.333,0.0,2.0,0.0,5.0,6.0,0.833,1.0,4.0,5.0,8.0,3.0,0.0,5.0,4.0,13.0,-6.0,Center,0.08821875,0.1129606506623714,-0.6658845319935494
30,21900304,203999,"Jokic, Nikola",Denver Nuggets,1610612743,DEN,made,1,"Murray, Jamal",1627750,0.487,37,2,4,8,0.5,4,6,0.667,0,2,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Nikola Jokic,nan,C,nan,34:24:00,4.0,12.0,0.333,0.0,2.0,0.0,5.0,6.0,0.833,1.0,4.0,5.0,8.0,3.0,0.0,5.0,4.0,13.0,-6.0,Center,0.08821875,0.1129606506623714,3.5302669350933455
31,21900304,203999,"Jokic, Nikola",Denver Nuggets,1610612743,DEN,made,1,"Beasley, Malik",1627736,0.013,1,0,0,1,0.0,0,0,0.0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Nikola Jokic,nan,C,nan,34:24:00,4.0,12.0,0.333,0.0,2.0,0.0,5.0,6.0,0.833,1.0,4.0,5.0,8.0,3.0,0.0,5.0,4.0,13.0,-6.0,Center,0.08821875,0.1129606506623714,-0.6658845319935494
32,21900304,203999,"Jokic, Nikola",Denver Nuggets,1610612743,DEN,made,1,"Harris, Gary",203914,0.145,11,4,4,7,0.571,3,6,0.5,1,1,1.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Nikola Jokic,nan,C,nan,34:24:00,4.0,12.0,0.333,0.0,2.0,0.0,5.0,6.0,0.833,1.0,4.0,5.0,8.0,3.0,0.0,5.0,4.0,13.0,-6.0,Center,0.08821875,0.1129606506623714,0.5026639778281176
33,21900304,203999,"Jokic, Nikola",Denver Nuggets,1610612743,DEN,made,1,"Barton, Will",203115,0.25,19,1,1,3,0.333,1,1,1.0,0,2,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Nikola Jokic,nan,C,nan,34:24:00,4.0,12.0,0.333,0.0,2.0,0.0,5.0,6.0,0.833,1.0,4.0,5.0,8.0,3.0,0.0,5.0,4.0,13.0,-6.0,Center,0.08821875,0.1129606506623714,1.432191201549898
34,21900304,203999,"Jokic, Nikola",Denver Nuggets,1610612743,DEN,made,1,"Millsap, Paul",200794,0.066,5,0,0,2,0.0,0,2,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Nikola Jokic,nan,C,nan,34:24:00,4.0,12.0,0.333,0.0,2.0,0.0,5.0,6.0,0.833,1.0,4.0,5.0,8.0,3.0,0.0,5.0,4.0,13.0,-6.0,Center,0.08821875,0.1129606506623714,-0.19669460001969816
35,21900304,1627736,"Beasley, Malik",Denver Nuggets,1610612743,DEN,made,1,"Morris, Monte",1628420,0.333,3,0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Malik Beasley,nan,nan,nan,13:20,3.0,11.0,0.273,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-3.0,Guard,0.07579927228623384,0.07772953644911912,3.308918841708607
36,21900304,1627736,"Beasley, Malik",Denver Nuggets,1610612743,DEN,made,1,"Grant, Jerami",203924,0.222,2,0,0,1,0.0,0,0,0.0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Malik Beasley,nan,nan,nan,13:20,3.0,11.0,0.273,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-3.0,Guard,0.07579927228623384,0.07772953644911912,1.8808902560414407
37,21900304,1627736,"Beasley, Malik",Denver Nuggets,1610612743,DEN,made,1,"Plumlee, Mason",203486,0.444,4,0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Malik Beasley,nan,nan,nan,13:20,3.0,11.0,0.273,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-3.0,Guard,0.07579927228623384,0.07772953644911912,4.736947427375773
38,21900304,1627750,"Murray, Jamal",Denver Nuggets,1610612743,DEN,made,1,"Beasley, Malik",1627736,0.032,2,0,0,2,0.0,0,2,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Jamal Murray,nan,G,nan,35:44:00,8.0,17.0,0.471,0.0,3.0,0.0,6.0,6.0,1.0,0.0,5.0,5.0,5.0,2.0,1.0,1.0,0.0,22.0,-7.0,Guard,0.07579927228623384,0.07772953644911912,-0.5634829987041586
39,21900304,1627750,"Murray, Jamal",Denver Nuggets,1610612743,DEN,made,1,"Jokic, Nikola",203999,0.5,31,2,2,5,0.4,2,5,0.4,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Jamal Murray,nan,G,nan,35:44:00,8.0,17.0,0.471,0.0,3.0,0.0,6.0,6.0,1.0,0.0,5.0,5.0,5.0,2.0,1.0,1.0,0.0,22.0,-7.0,Guard,0.07579927228623384,0.07772953644911912,5.457394281406055
40,21900304,1627750,"Murray, Jamal",Denver Nuggets,1610612743,DEN,made,1,"Grant, Jerami",203924,0.048,3,0,0,1,0.0,0,0,0.0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Jamal Murray,nan,G,nan,35:44:00,8.0,17.0,0.471,0.0,3.0,0.0,6.0,6.0,1.0,0.0,5.0,5.0,5.0,2.0,1.0,1.0,0.0,22.0,-7.0,Guard,0.07579927228623384,0.07772953644911912,-0.3576410404097924
41,21900304,1627750,"Murray, Jamal",Denver Nuggets,1610612743,DEN,made,1,"Harris, Gary",203914,0.113,7,0,0,1,0.0,0,0,0.0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Jamal Murray,nan,G,nan,35:44:00,8.0,17.0,0.471,0.0,3.0,0.0,6.0,6.0,1.0,0.0,5.0,5.0,5.0,2.0,1.0,1.0,0.0,22.0,-7.0,Guard,0.07579927228623384,0.07772953644911912,0.4785919151610706
42,21900304,1627750,"Murray, Jamal",Denver Nuggets,1610612743,DEN,made,1,"Plumlee, Mason",203486,0.032,2,0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Jamal Murray,nan,G,nan,35:44:00,8.0,17.0,0.471,0.0,3.0,0.0,6.0,6.0,1.0,0.0,5.0,5.0,5.0,2.0,1.0,1.0,0.0,22.0,-7.0,Guard,0.07579927228623384,0.07772953644911912,-0.5634829987041586
43,21900304,1627750,"Murray, Jamal",Denver Nuggets,1610612743,DEN,made,1,"Barton, Will",203115,0.129,8,0,0,2,0.0,0,0,0.0,0,2,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Jamal Murray,nan,G,nan,35:44:00,8.0,17.0,0.471,0.0,3.0,0.0,6.0,6.0,1.0,0.0,5.0,5.0,5.0,2.0,1.0,1.0,0.0,22.0,-7.0,Guard,0.07579927228623384,0.07772953644911912,0.6844338734554368
44,21900304,1627750,"Murray, Jamal",Denver Nuggets,1610612743,DEN,made,1,"Millsap, Paul",200794,0.145,9,3,3,5,0.6,2,4,0.5,1,1,1.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Jamal Murray,nan,G,nan,35:44:00,8.0,17.0,0.471,0.0,3.0,0.0,6.0,6.0,1.0,0.0,5.0,5.0,5.0,2.0,1.0,1.0,0.0,22.0,-7.0,Guard,0.07579927228623384,0.07772953644911912,0.890275831749803
45,21900304,1627823,"Hernangomez, Juancho",Denver Nuggets,1610612743,DEN,made,1,"Morris, Monte",1628420,0.375,3,0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Juancho Hernangomez,nan,nan,nan,12:21,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,-9.0,Forward,0.08277631578947353,0.09808825939951168,2.9791912508132574
46,21900304,1627823,"Hernangomez, Juancho",Denver Nuggets,1610612743,DEN,made,1,"Murray, Jamal",1627750,0.125,1,0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Juancho Hernangomez,nan,nan,nan,12:21,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,-9.0,Forward,0.08277631578947353,0.09808825939951168,0.4304662399864817
47,21900304,1627823,"Hernangomez, Juancho",Denver Nuggets,1610612743,DEN,made,1,"Beasley, Malik",1627736,0.125,1,0,0,1,0.0,0,1,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Juancho Hernangomez,nan,nan,nan,12:21,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,-9.0,Forward,0.08277631578947353,0.09808825939951168,0.4304662399864817
48,21900304,1627823,"Hernangomez, Juancho",Denver Nuggets,1610612743,DEN,made,1,"Grant, Jerami",203924,0.25,2,0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Juancho Hernangomez,nan,nan,nan,12:21,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,-9.0,Forward,0.08277631578947353,0.09808825939951168,1.7048287453998696
49,21900304,1627823,"Hernangomez, Juancho",Denver Nuggets,1610612743,DEN,made,1,"Plumlee, Mason",203486,0.125,1,0,0,1,0.0,0,0,0.0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Juancho Hernangomez,nan,nan,nan,12:21,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,-9.0,Forward,0.08277631578947353,0.09808825939951168,0.4304662399864817
50,21900304,1628420,"Morris, Monte",Denver Nuggets,1610612743,DEN,made,1,"Hernangomez, Juancho",1627823,0.13,3,0,0,1,0.0,0,0,0.0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Monte Morris,nan,nan,nan,12:16,2.0,4.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,5.0,-2.0,Guard,0.07579927228623384,0.07772953644911912,0.6972989958488347
51,21900304,1628420,"Morris, Monte",Denver Nuggets,1610612743,DEN,made,1,"Beasley, Malik",1627736,0.174,4,1,1,1,1.0,1,1,1.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Monte Morris,nan,nan,nan,12:16,2.0,4.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,5.0,-2.0,Guard,0.07579927228623384,0.07772953644911912,1.2633643811583417
52,21900304,1628420,"Morris, Monte",Denver Nuggets,1610612743,DEN,made,1,"Jokic, Nikola",203999,0.087,2,0,0,1,0.0,0,0,0.0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Monte Morris,nan,nan,nan,12:16,2.0,4.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,5.0,-2.0,Guard,0.07579927228623384,0.07772953644911912,0.14409873293272527
53,21900304,1628420,"Morris, Monte",Denver Nuggets,1610612743,DEN,made,1,"Grant, Jerami",203924,0.087,2,1,1,1,1.0,0,0,0.0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Monte Morris,nan,nan,nan,12:16,2.0,4.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,5.0,-2.0,Guard,0.07579927228623384,0.07772953644911912,0.14409873293272527
54,21900304,1628420,"Morris, Monte",Denver Nuggets,1610612743,DEN,made,1,"Plumlee, Mason",203486,0.304,7,0,0,2,0.0,0,2,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Monte Morris,nan,nan,nan,12:16,2.0,4.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,5.0,-2.0,Guard,0.07579927228623384,0.07772953644911912,2.935830292300068
55,21900304,1628420,"Morris, Monte",Denver Nuggets,1610612743,DEN,made,1,"Barton, Will",203115,0.217,5,0,0,1,0.0,0,1,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612743,DEN,Denver,Monte Morris,nan,nan,nan,12:16,2.0,4.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,5.0,-2.0,Guard,0.07579927228623384,0.07772953644911912,1.8165646440744512
56,21900443,2730,"Howard, Dwight",Los Angeles Lakers,1610612747,LAL,made,1,"Kuzma, Kyle",1628398,0.103,3,0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612747,LAL,Los Angeles,Dwight Howard,nan,nan,nan,16:38,4.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,7.0,1.0,0.0,0.0,2.0,2.0,8.0,-19.0,Center-Forward,0.08316204690831555,0.10142903801705985,0.19558455329476554
57,21900443,2730,"Howard, Dwight",Los Angeles Lakers,1610612747,LAL,made,1,"Caruso, Alex",1627936,0.138,4,0,0,1,0.0,0,1,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612747,LAL,Los Angeles,Dwight Howard,nan,nan,nan,16:38,4.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,7.0,1.0,0.0,0.0,2.0,2.0,8.0,-19.0,Center-Forward,0.08316204690831555,0.10142903801705985,0.5406533884552961
58,21900443,2730,"Howard, Dwight",Los Angeles Lakers,1610612747,LAL,made,1,"Cook, Quinn",1626188,0.31,9,0,1,4,0.25,1,3,0.333,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1610612747,LAL,Los Angeles,Dwight Howard,nan,nan,nan,16:38,4.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,7.0,1.0,0.0,0.0,2.0,2.0,8.0,-19.0,Center-Forward,0.08316204690831555,0.10142903801705985,2.2364202355299025
59,21900443,2730,"Howard, Dwight",Los Angeles Lakers,1610612747,LAL,made,1,"Caldwell-Pope, Kentavious",203484,0.276,8,1,1,1,1.0,0,0,0.0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,1610612747,LAL,Los Angeles,Dwight Howard,nan,nan,nan,16:38,4.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,7.0,1.0,0.0,0.0,2.0,2.0,8.0,-19.0,Center-Forward,0.08316204690831555,0.10142903801705985,1.9012105099453875
60,21900443,2730,"Howard, Dwight",Los Angeles Lakers,1610612747,LAL,made,1,"Davis, Anthony",203076,0.034,1,0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612747,LAL,Los Angeles,Dwight Howard,nan,nan,nan,16:38,4.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,7.0,1.0,0.0,0.0,2.0,2.0,8.0,-19.0,Center-Forward,0.08316204690831555,0.10142903801705985,-0.4846940074502801
61,21900443,2730,"Howard, Dwight",Los Angeles Lakers,1610612747,LAL,made,1,"Green, Danny",201980,0.034,1,0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612747,LAL,Los Angeles,Dwight Howard,nan,nan,nan,16:38,4.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,7.0,1.0,0.0,0.0,2.0,2.0,8.0,-19.0,Center-Forward,0.08316204690831555,0.10142903801705985,-0.4846940074502801
62,21900443,2730,"Howard, Dwight",Los Angeles Lakers,1610612747,LAL,made,1,"Rondo, Rajon",200765,0.103,3,0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612747,LAL,Los Angeles,Dwight Howard,nan,nan,nan,16:38,4.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,7.0,1.0,0.0,0.0,2.0,2.0,8.0,-19.0,Center-Forward,0.08316204690831555,0.10142903801705985,0.19558455329476554
63,21900443,200765,"Rondo, Rajon",Los Angeles Lakers,1610612747,LAL,made,1,"Kuzma, Kyle",1628398,0.014,1,0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612747,LAL,Los Angeles,Rajon Rondo,nan,G,nan,27:54:00,2.0,8.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,2.0,2.0,4.0,8.0,3.0,0.0,2.0,3.0,5.0,-7.0,Guard,0.07579927228623384,0.07772953644911912,-0.7950552017853207
64,21900443,200765,"Rondo, Rajon",Los Angeles Lakers,1610612747,LAL,made,1,"Caruso, Alex",1627936,0.07,5,0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612747,LAL,Los Angeles,Rajon Rondo,nan,G,nan,27:54:00,2.0,8.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,2.0,2.0,4.0,8.0,3.0,0.0,2.0,3.0,5.0,-7.0,Guard,0.07579927228623384,0.07772953644911912,-0.07460834775503872
65,21900443,200765,"Rondo, Rajon",Los Angeles Lakers,1610612747,LAL,made,1,"Daniels, Troy",203584,0.085,6,1,1,2,0.5,1,1,1.0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1610612747,LAL,Los Angeles,Rajon Rondo,nan,G,nan,27:54:00,2.0,8.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,2.0,2.0,4.0,8.0,3.0,0.0,2.0,3.0,5.0,-7.0,Guard,0.07579927228623384,0.07772953644911912,0.11836848814592965
66,21900443,200765,"Rondo, Rajon",Los Angeles Lakers,1610612747,LAL,made,1,"Caldwell-Pope, Kentavious",203484,0.014,1,1,1,1,1.0,0,0,0.0,1,1,1.0,,,,,,,,,,,,,,,,,,,,,1610612747,LAL,Los Angeles,Rajon Rondo,nan,G,nan,27:54:00,2.0,8.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,2.0,2.0,4.0,8.0,3.0,0.0,2.0,3.0,5.0,-7.0,Guard,0.07579927228623384,0.07772953644911912,-0.7950552017853207
67,21900443,200765,"Rondo, Rajon",Los Angeles Lakers,1610612747,LAL,made,1,"Davis, Anthony",203076,0.437,31,3,5,14,0.357,4,10,0.4,1,4,0.25,,,,,,,,,,,,,,,,,,,,,1610612747,LAL,Los Angeles,Rajon Rondo,nan,G,nan,27:54:00,2.0,8.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,2.0,2.0,4.0,8.0,3.0,0.0,2.0,3.0,5.0,-7.0,Guard,0.07579927228623384,0.07772953644911912,4.646891570621987
68,21900443,200765,"Rondo, Rajon",Los Angeles Lakers,1610612747,LAL,made,1,"Bradley, Avery",202340,0.197,14,1,1,5,0.2,0,2,0.0,1,3,0.333,,,,,,,,,,,,,,,,,,,,,1610612747,LAL,Los Angeles,Rajon Rondo,nan,G,nan,27:54:00,2.0,8.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,2.0,2.0,4.0,8.0,3.0,0.0,2.0,3.0,5.0,-7.0,Guard,0.07579927228623384,0.07772953644911912,1.5592621962064934
69,21900443,200765,"Rondo, Rajon",Los Angeles Lakers,1610612747,LAL,made,1,"Green, Danny",201980,0.113,8,1,1,4,0.25,0,0,0.0,1,4,0.25,,,,,,,,,,,,,,,,,,,,,1610612747,LAL,Los Angeles,Rajon Rondo,nan,G,nan,27:54:00,2.0,8.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,2.0,2.0,4.0,8.0,3.0,0.0,2.0,3.0,5.0,-7.0,Guard,0.07579927228623384,0.07772953644911912,0.4785919151610706
70,21900443,200765,"Rondo, Rajon",Los Angeles Lakers,1610612747,LAL,made,1,"McGee, JaVale",201580,0.056,4,1,2,2,1.0,2,2,1.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612747,LAL,Los Angeles,Rajon Rondo,nan,G,nan,27:54:00,2.0,8.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,2.0,2.0,4.0,8.0,3.0,0.0,2.0,3.0,5.0,-7.0,Guard,0.07579927228623384,0.07772953644911912,-0.25472006126260927
71,21900443,200765,"Rondo, Rajon",Los Angeles Lakers,1610612747,LAL,made,1,"Howard, Dwight",2730,0.014,1,0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612747,LAL,Los Angeles,Rajon Rondo,nan,G,nan,27:54:00,2.0,8.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,2.0,2.0,4.0,8.0,3.0,0.0,2.0,3.0,5.0,-7.0,Guard,0.07579927228623384,0.07772953644911912,-0.7950552017853207
72,21900443,201162,"Dudley, Jared",Los Angeles Lakers,1610612747,LAL,made,1,"Horton-Tucker, Talen",1629659,0.2,1,0,0,0,0.0,0,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,1610612747,LAL,Los Angeles,Jared Dudley,nan,nan,nan,04:31,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,Forward,0.08277631578947353,0.09808825939951168,1.1950837432345145
