,PLAYER_ID_home,PLAYER_NAME_LAST_FIRST_home,TEAM_NAME_home,TEAM_ID_home,TEAM_ABBREVIATION_home,PASS_TYPE_home,G_home,PASS_TO_home,PASS_TEAMMATE_PLAYER_ID_home,FREQUENCY_home,PASS_home,AST_home,FGM_home,FGA_home,FG_PCT_home,FG2M_home,FG2A_home,FG2_PCT_home,FG3M_home,FG3A_home,FG3_PCT_home,GAME_ID,PLAYER_ID_away,PLAYER_NAME_LAST_FIRST_away,TEAM_NAME_away,TEAM_ID_away,TEAM_ABBREVIATION_away,PASS_TYPE_away,G_away,PASS_TO_away,PASS_TEAMMATE_PLAYER_ID_away,FREQUENCY_away,PASS_away,AST_away,FGM_away,FGA_away,FG_PCT_away,FG2M_away,FG2A_away,FG2_PCT_away,FG3M_away,FG3A_away,FG3_PCT_away,POSITION_home,mean_x,std_x,POSITION_away,mean_y,std_y
227,203076,"Davis, Anthony",Los Angeles Lakers,1610612747,LAL,made,1,"Rondo, Rajon",200765,5.158997749,28,0,0,1,0,0,0,0,0,1,0,21900443,1627750,"Murray, Jamal",Denver Nuggets,1610612743,DEN,made,1,"Plumlee, Mason",203486,-0.537752754,2,0,0,0,0,0,0,0,0,0,0,Forward-Center,0.077637747,0.102997186,Guard,0.075799272,0.077729536
228,201580,"McGee, JaVale",Los Angeles Lakers,1610612747,LAL,made,1,"Horton-Tucker, Talen",1629659,-0.297370926,1,0,0,0,0,0,0,0,0,0,0,21900443,1627750,"Murray, Jamal",Denver Nuggets,1610612743,DEN,made,1,"Barton, Will",203115,0.77448973,8,0,0,1,0,0,1,0,0,0,0,Center-Forward,0.083162047,0.101429038,Guard,0.075799272,0.077729536
229,201580,"McGee, JaVale",Los Angeles Lakers,1610612747,LAL,made,1,"Kuzma, Kyle",1628398,-0.297370926,1,0,1,1,1,1,1,1,0,0,0,21900443,1627750,"Murray, Jamal",Denver Nuggets,1610612743,DEN,made,1,"Millsap, Paul",200794,0.77448973,8,1,1,4,0.25,1,3,0.333,0,1,0,Center-Forward,0.083162047,0.101429038,Guard,0.075799272,0.077729536
230,201580,"McGee, JaVale",Los Angeles Lakers,1610612747,LAL,made,1,"Cook, Quinn",1626188,-0.297370926,1,0,0,0,0,0,0,0,0,0,0,21900443,203924,"Grant, Jerami",Denver Nuggets,1610612743,DEN,made,1,"Morris, Monte",1628420,3.682639354,8,0,1,1,1,1,1,1,0,0,0,Center-Forward,0.083162047,0.101429038,Forward,0.082776316,0.098088259
231,201580,"McGee, JaVale",Los Angeles Lakers,1610612747,LAL,made,1,"Daniels, Troy",203584,-0.297370926,1,1,1,1,1,1,1,1,0,0,0,21900443,203924,"Grant, Jerami",Denver Nuggets,1610612743,DEN,made,1,"Murray, Jamal",1627750,1.419371544,4,0,0,1,0,0,1,0,0,0,0,Center-Forward,0.083162047,0.101429038,Forward,0.082776316,0.098088259
232,201580,"McGee, JaVale",Los Angeles Lakers,1610612747,LAL,made,1,"Bradley, Avery",202340,-0.297370926,1,0,0,0,0,0,0,0,0,0,0,21900443,203924,"Grant, Jerami",Denver Nuggets,1610612743,DEN,made,1,"Beasley, Malik",1627736,0.858652042,3,0,0,0,0,0,0,0,0,0,0,Center-Forward,0.083162047,0.101429038,Forward,0.082776316,0.098088259
233,201580,"McGee, JaVale",Los Angeles Lakers,1610612747,LAL,made,1,"Green, Danny",201980,1.260368388,4,0,0,0,0,0,0,0,0,0,0,21900443,203924,"Grant, Jerami",Denver Nuggets,1610612743,DEN,made,1,"Harris, Gary",203914,-0.272981863,1,1,1,1,1,1,1,1,0,0,0,Center-Forward,0.083162047,0.101429038,Forward,0.082776316,0.098088259
234,201580,"McGee, JaVale",Los Angeles Lakers,1610612747,LAL,made,1,"Rondo, Rajon",200765,4.365987904,10,0,0,1,0,0,0,0,0,1,0,21900443,203924,"Grant, Jerami",Denver Nuggets,1610612743,DEN,made,1,"Plumlee, Mason",203486,0.287737639,2,0,0,0,0,0,0,0,0,0,0,Center-Forward,0.083162047,0.101429038,Forward,0.082776316,0.098088259
235,201980,"Green, Danny",Los Angeles Lakers,1610612747,LAL,made,1,"Davis, Anthony",203076,1.73937391,4,0,2,2,1,2,2,1,0,0,0,21900443,1627823,"Hernangomez, Juancho",Denver Nuggets,1610612743,DEN,made,1,"Craig, Torrey",1628470,2.551005449,1,0,0,1,0,0,0,0,0,1,0,Guard,0.075799272,0.077729536,Forward,0.082776316,0.098088259
236,201980,"Green, Danny",Los Angeles Lakers,1610612747,LAL,made,1,"Bradley, Avery",202340,1.73937391,4,1,1,2,0.5,0,0,0,1,2,0.5,21900443,1627823,"Hernangomez, Juancho",Denver Nuggets,1610612743,DEN,made,1,"Morris, Monte",1628420,5.956102063,2,0,0,0,0,0,0,0,0,0,0,Guard,0.075799272,0.077729536,Forward,0.082776316,0.098088259
237,201980,"Green, Danny",Los Angeles Lakers,1610612747,LAL,made,1,"McGee, JaVale",201580,-0.293315428,1,0,0,0,0,0,0,0,0,0,0,21900443,1628420,"Morris, Monte",Denver Nuggets,1610612743,DEN,made,1,"Cancar, Vlatko",1628427,-0.241854939,2,0,0,1,0,0,1,0,0,0,0,Guard,0.075799272,0.077729536,Guard,0.075799272,0.077729536
238,201980,"Green, Danny",Los Angeles Lakers,1610612747,LAL,made,1,"Rondo, Rajon",200765,5.791887464,10,1,1,2,0.5,0,0,0,1,2,0.5,21900443,1628420,"Morris, Monte",Denver Nuggets,1610612743,DEN,made,1,"Hernangomez, Juancho",1627823,-0.602078366,1,0,0,0,0,0,0,0,0,0,0,Guard,0.075799272,0.077729536,Guard,0.075799272,0.077729536
239,203484,"Caldwell-Pope, Kentavious",Los Angeles Lakers,1610612747,LAL,made,1,"Kuzma, Kyle",1628398,2.537011498,6,1,2,5,0.4,2,3,0.667,0,2,0,21900443,1628420,"Morris, Monte",Denver Nuggets,1610612743,DEN,made,1,"Murray, Jamal",1627750,0.131233611,3,0,0,1,0,0,0,0,0,1,0,Guard,0.075799272,0.077729536,Guard,0.075799272,0.077729536
240,203484,"Caldwell-Pope, Kentavious",Los Angeles Lakers,1610612747,LAL,made,1,"Caruso, Alex",1627936,1.945215868,5,0,0,0,0,0,0,0,0,0,0,21900443,1628420,"Morris, Monte",Denver Nuggets,1610612743,DEN,made,1,"Beasley, Malik",1627736,1.224769014,6,1,1,4,0.25,1,1,1,0,3,0,Guard,0.075799272,0.077729536,Guard,0.075799272,0.077729536
241,203484,"Caldwell-Pope, Kentavious",Los Angeles Lakers,1610612747,LAL,made,1,"Cook, Quinn",1626188,0.195559223,2,0,0,0,0,0,0,0,0,0,0,21900443,1628420,"Morris, Monte",Denver Nuggets,1610612743,DEN,made,1,"Jokic, Nikola",203999,-0.602078366,1,0,0,0,0,0,0,0,0,0,0,Guard,0.075799272,0.077729536,Guard,0.075799272,0.077729536
242,203484,"Caldwell-Pope, Kentavious",Los Angeles Lakers,1610612747,LAL,made,1,"Daniels, Troy",203584,-0.396236408,1,1,1,1,1,0,0,0,1,1,1,21900443,1628420,"Morris, Monte",Denver Nuggets,1610612743,DEN,made,1,"Grant, Jerami",203924,0.491457038,4,0,0,2,0,0,2,0,0,0,0,Guard,0.075799272,0.077729536,Guard,0.075799272,0.077729536
243,203484,"Caldwell-Pope, Kentavious",Los Angeles Lakers,1610612747,LAL,made,1,"Davis, Anthony",203076,0.195559223,2,0,0,0,0,0,0,0,0,0,0,21900443,1628420,"Morris, Monte",Denver Nuggets,1610612743,DEN,made,1,"Harris, Gary",203914,0.864545587,5,0,0,0,0,0,0,0,0,0,0,Guard,0.075799272,0.077729536,Guard,0.075799272,0.077729536
244,203484,"Caldwell-Pope, Kentavious",Los Angeles Lakers,1610612747,LAL,made,1,"Rondo, Rajon",200765,1.36628536,4,0,0,0,0,0,0,0,0,0,0,21900443,1628420,"Morris, Monte",Denver Nuggets,1610612743,DEN,made,1,"Plumlee, Mason",203486,3.064481516,11,1,2,4,0.5,2,4,0.5,0,0,0,Guard,0.075799272,0.077729536,Guard,0.075799272,0.077729536
245,203484,"Caldwell-Pope, Kentavious",Los Angeles Lakers,1610612747,LAL,made,1,"Howard, Dwight",2730,0.195559223,2,0,0,0,0,0,0,0,0,0,0,21900443,1628420,"Morris, Monte",Denver Nuggets,1610612743,DEN,made,1,"Barton, Will",203115,-0.241854939,2,0,0,0,0,0,0,0,0,0,0,Guard,0.075799272,0.077729536,Guard,0.075799272,0.077729536
246,1628398,"Kuzma, Kyle",Los Angeles Lakers,1610612747,LAL,made,1,"Caruso, Alex",1627936,1.195083743,5,0,0,1,0,0,0,0,0,1,0,21900443,203486,"Plumlee, Mason",Denver Nuggets,1610612743,DEN,made,1,"Porter Jr., Michael",1629008,-0.384843011,1,1,1,1,1,1,1,1,0,0,0,Forward,0.082776316,0.098088259,Forward-Center,0.077637747,0.102997186
247,1628398,"Kuzma, Kyle",Los Angeles Lakers,1610612747,LAL,made,1,"Cook, Quinn",1626188,1.602879745,6,0,0,0,0,0,0,0,0,0,0,21900443,203486,"Plumlee, Mason",Denver Nuggets,1610612743,DEN,made,1,"Morris, Monte",1628420,2.605529938,9,1,1,2,0.5,1,1,1,0,1,0,Forward,0.082776316,0.098088259,Forward-Center,0.077637747,0.102997186
248,1628398,"Kuzma, Kyle",Los Angeles Lakers,1610612747,LAL,made,1,"Daniels, Troy",203584,-0.028304262,2,0,0,0,0,0,0,0,0,0,0,21900443,203486,"Plumlee, Mason",Denver Nuggets,1610612743,DEN,made,1,"Murray, Jamal",1627750,-0.384843011,1,0,0,0,0,0,0,0,0,0,0,Forward,0.082776316,0.098088259,Forward-Center,0.077637747,0.102997186
249,1628398,"Kuzma, Kyle",Los Angeles Lakers,1610612747,LAL,made,1,"Caldwell-Pope, Kentavious",203484,0.787287742,4,0,0,1,0,0,1,0,0,0,0,21900443,203486,"Plumlee, Mason",Denver Nuggets,1610612743,DEN,made,1,"Beasley, Malik",1627736,1.488994584,6,1,2,4,0.5,1,2,0.5,1,2,0.5,Forward,0.082776316,0.098088259,Forward-Center,0.077637747,0.102997186
250,1628398,"Kuzma, Kyle",Los Angeles Lakers,1610612747,LAL,made,1,"Davis, Anthony",203076,0.37949174,3,0,1,1,1,1,1,1,0,0,0,21900443,203486,"Plumlee, Mason",Denver Nuggets,1610612743,DEN,made,1,"Grant, Jerami",203924,-0.006191891,2,1,1,1,1,0,0,0,1,1,1,Forward,0.082776316,0.098088259,Forward-Center,0.077637747,0.102997186
251,1628398,"Kuzma, Kyle",Los Angeles Lakers,1610612747,LAL,made,1,"McGee, JaVale",201580,-0.436100264,1,0,0,0,0,0,0,0,0,0,0,21900443,203486,"Plumlee, Mason",Denver Nuggets,1610612743,DEN,made,1,"Harris, Gary",203914,0.741401346,4,1,1,2,0.5,1,2,0.5,0,0,0,Forward,0.082776316,0.098088259,Forward-Center,0.077637747,0.102997186
252,1628398,"Kuzma, Kyle",Los Angeles Lakers,1610612747,LAL,made,1,"Rondo, Rajon",200765,-0.436100264,1,0,0,0,0,0,0,0,0,0,0,21900443,203486,"Plumlee, Mason",Denver Nuggets,1610612743,DEN,made,1,"Barton, Will",203115,-0.006191891,2,0,0,1,0,0,0,0,0,1,0,Forward,0.082776316,0.098088259,Forward-Center,0.077637747,0.102997186
253,1628398,"Kuzma, Kyle",Los Angeles Lakers,1610612747,LAL,made,1,"Howard, Dwight",2730,0.37949174,3,0,0,1,0,0,1,0,0,0,0,21900443,203486,"Plumlee, Mason",Denver Nuggets,1610612743,DEN,made,1,"Millsap, Paul",200794,-0.384843011,1,0,0,0,0,0,0,0,0,0,0,Forward,0.082776316,0.098088259,Forward-Center,0.077637747,0.102997186
254,1627936,"Caruso, Alex",Los Angeles Lakers,1610612747,LAL,made,1,"Kuzma, Kyle",1628398,1.327689993,5,0,0,1,0,0,0,0,0,1,0,21900443,1627736,"Beasley, Malik",Denver Nuggets,1610612743,DEN,made,1,"Morris, Monte",1628420,3.849253982,6,0,0,1,0,0,1,0,0,0,0,Guard,0.075799272,0.077729536,Guard,0.075799272,0.077729536
255,1627936,"Caruso, Alex",Los Angeles Lakers,1610612747,LAL,made,1,"Cook, Quinn",1626188,0.864545587,4,0,0,1,0,0,0,0,0,1,0,21900443,1627736,"Beasley, Malik",Denver Nuggets,1610612743,DEN,made,1,"Murray, Jamal",1627750,-0.164664205,1,0,0,1,0,0,1,0,0,0,0,Guard,0.075799272,0.077729536,Guard,0.075799272,0.077729536
256,1627936,"Caruso, Alex",Los Angeles Lakers,1610612747,LAL,made,1,"Caldwell-Pope, Kentavious",203484,-0.061743225,2,0,0,0,0,0,0,0,0,0,0,21900443,1627736,"Beasley, Malik",Denver Nuggets,1610612743,DEN,made,1,"Jokic, Nikola",203999,-0.164664205,1,0,0,0,0,0,0,0,0,0,0,Guard,0.075799272,0.077729536,Guard,0.075799272,0.077729536
257,1627936,"Caruso, Alex",Los Angeles Lakers,1610612747,LAL,made,1,"Davis, Anthony",203076,2.704258089,8,0,1,2,0.5,1,2,0.5,0,0,0,21900443,1627736,"Beasley, Malik",Denver Nuggets,1610612743,DEN,made,1,"Grant, Jerami",203924,0.632973384,2,1,1,1,1,0,0,0,1,1,1,Guard,0.075799272,0.077729536,Guard,0.075799272,0.077729536
258,1627936,"Caruso, Alex",Los Angeles Lakers,1610612747,LAL,made,1,"Rondo, Rajon",200765,0.864545587,4,0,0,0,0,0,0,0,0,0,0,21900443,1627736,"Beasley, Malik",Denver Nuggets,1610612743,DEN,made,1,"Harris, Gary",203914,-0.164664205,1,1,1,1,1,0,0,0,1,1,1,Guard,0.075799272,0.077729536,Guard,0.075799272,0.077729536
259,1627936,"Caruso, Alex",Los Angeles Lakers,1610612747,LAL,made,1,"Howard, Dwight",2730,1.327689993,5,0,0,0,0,0,0,0,0,0,0,21900443,1627736,"Beasley, Malik",Denver Nuggets,1610612743,DEN,made,1,"Plumlee, Mason",203486,2.241113683,4,0,0,0,0,0,0,0,0,0,0,Guard,0.075799272,0.077729536,Guard,0.075799272,0.077729536
260,200765,"Rondo, Rajon",Los Angeles Lakers,1610612747,LAL,made,1,"Kuzma, Kyle",1628398,-0.795055202,1,0,0,0,0,0,0,0,0,0,0,21900443,1627736,"Beasley, Malik",Denver Nuggets,1610612743,DEN,made,1,"Barton, Will",203115,-0.164664205,1,0,0,0,0,0,0,0,0,0,0,Guard,0.075799272,0.077729536,Guard,0.075799272,0.077729536
261,200765,"Rondo, Rajon",Los Angeles Lakers,1610612747,LAL,made,1,"Caruso, Alex",1627936,-0.074608348,5,0,0,0,0,0,0,0,0,0,0,21900443,1629008,"Porter Jr., Michael",Denver Nuggets,1610612743,DEN,made,1,"Morris, Monte",1628420,5.956102063,2,0,0,0,0,0,0,0,0,0,0,Guard,0.075799272,0.077729536,Forward,0.082776316,0.098088259
262,200765,"Rondo, Rajon",Los Angeles Lakers,1610612747,LAL,made,1,"Daniels, Troy",203584,0.118368488,6,1,1,2,0.5,1,1,1,0,1,0,21900443,1629008,"Porter Jr., Michael",Denver Nuggets,1610612743,DEN,made,1,"Murray, Jamal",1627750,2.551005449,1,0,0,0,0,0,0,0,0,0,0,Guard,0.075799272,0.077729536,Forward,0.082776316,0.098088259
263,200765,"Rondo, Rajon",Los Angeles Lakers,1610612747,LAL,made,1,"Caldwell-Pope, Kentavious",203484,-0.795055202,1,1,1,1,1,0,0,0,1,1,1,21900443,2544,"James, LeBron",Los Angeles Lakers,1610612747,LAL,made,1,"Kuzma, Kyle",1628398,0.613974441,9,3,3,5,0.6,1,1,1,2,4,0.5,Guard,0.075799272,0.077729536,Forward,0.082776316,0.098088259
264,200765,"Rondo, Rajon",Los Angeles Lakers,1610612747,LAL,made,1,"Davis, Anthony",203076,4.646891571,31,3,5,14,0.357,4,10,0.4,1,4,0.25,21900443,2544,"James, LeBron",Los Angeles Lakers,1610612747,LAL,made,1,"Caruso, Alex",1627936,-0.201617563,4,0,0,0,0,0,0,0,0,0,0,Guard,0.075799272,0.077729536,Forward,0.082776316,0.098088259
265,200765,"Rondo, Rajon",Los Angeles Lakers,1610612747,LAL,made,1,"Bradley, Avery",202340,1.559262196,14,1,1,5,0.2,0,2,0,1,3,0.333,21900443,2544,"James, LeBron",Los Angeles Lakers,1610612747,LAL,made,1,"Caldwell-Pope, Kentavious",203484,1.093134743,12,0,0,2,0,0,0,0,0,2,0,Guard,0.075799272,0.077729536,Forward,0.082776316,0.098088259
266,200765,"Rondo, Rajon",Los Angeles Lakers,1610612747,LAL,made,1,"Green, Danny",201980,0.478591915,8,1,1,4,0.25,0,0,0,1,4,0.25,21900443,2544,"James, LeBron",Los Angeles Lakers,1610612747,LAL,made,1,"Davis, Anthony",203076,1.582489945,15,3,4,5,0.8,3,3,1,1,2,0.5,Guard,0.075799272,0.077729536,Forward,0.082776316,0.098088259
267,200765,"Rondo, Rajon",Los Angeles Lakers,1610612747,LAL,made,1,"McGee, JaVale",201580,-0.254720061,4,1,2,2,1,2,2,1,0,0,0,21900443,2544,"James, LeBron",Los Angeles Lakers,1610612747,LAL,made,1,"Morris, Markieff",202693,0.124619239,6,1,1,1,1,1,1,1,0,0,0,Guard,0.075799272,0.077729536,Forward,0.082776316,0.098088259
268,200765,"Rondo, Rajon",Los Angeles Lakers,1610612747,LAL,made,1,"Howard, Dwight",2730,-0.795055202,1,0,0,0,0,0,0,0,0,0,0,21900443,2544,"James, LeBron",Los Angeles Lakers,1610612747,LAL,made,1,"Green, Danny",201980,0.940211242,11,1,1,4,0.25,0,1,0,1,3,0.333,Guard,0.075799272,0.077729536,Forward,0.082776316,0.098088259
269,203584,"Daniels, Troy",Los Angeles Lakers,1610612747,LAL,made,1,"Horton-Tucker, Talen",1629659,0.45286167,1,0,0,0,0,0,0,0,0,0,0,21900443,2544,"James, LeBron",Los Angeles Lakers,1610612747,LAL,made,1,"Rondo, Rajon",200765,-0.354541063,3,0,0,0,0,0,0,0,0,0,0,Guard,0.075799272,0.077729536,Forward,0.082776316,0.098088259
270,203584,"Daniels, Troy",Los Angeles Lakers,1610612747,LAL,made,1,"Kuzma, Kyle",1628398,3.308918842,3,0,0,1,0,0,1,0,0,0,0,21900443,2544,"James, LeBron",Los Angeles Lakers,1610612747,LAL,made,1,"Howard, Dwight",2730,-0.354541063,3,0,0,1,0,0,1,0,0,0,0,Guard,0.075799272,0.077729536,Forward,0.082776316,0.098088259
271,203584,"Daniels, Troy",Los Angeles Lakers,1610612747,LAL,made,1,"Caruso, Alex",1627936,0.45286167,1,0,0,0,0,0,0,0,0,0,0,21900443,203076,"Davis, Anthony",Los Angeles Lakers,1610612747,LAL,made,1,"Kuzma, Kyle",1628398,-0.258625971,2,0,0,1,0,0,0,0,0,1,0,Guard,0.075799272,0.077729536,Forward-Center,0.077637747,0.102997186
272,203584,"Daniels, Troy",Los Angeles Lakers,1610612747,LAL,made,1,"Davis, Anthony",203076,0.45286167,1,0,0,0,0,0,0,0,0,0,0,21900443,203076,"Davis, Anthony",Los Angeles Lakers,1610612747,LAL,made,1,"Caruso, Alex",1627936,-0.258625971,2,0,0,0,0,0,0,0,0,0,0,Guard,0.075799272,0.077729536,Forward-Center,0.077637747,0.102997186
273,203584,"Daniels, Troy",Los Angeles Lakers,1610612747,LAL,made,1,"McGee, JaVale",201580,0.45286167,1,0,0,1,0,0,1,0,0,0,0,21900443,203076,"Davis, Anthony",Los Angeles Lakers,1610612747,LAL,made,1,"Caldwell-Pope, Kentavious",203484,0.488967266,5,2,2,2,1,1,1,1,1,1,1,Guard,0.075799272,0.077729536,Forward-Center,0.077637747,0.102997186
274,203584,"Daniels, Troy",Los Angeles Lakers,1610612747,LAL,made,1,"Rondo, Rajon",200765,1.880890256,2,0,0,0,0,0,0,0,0,0,0,21900443,203076,"Davis, Anthony",Los Angeles Lakers,1610612747,LAL,made,1,"Morris, Markieff",202693,0.741401346,6,0,0,0,0,0,0,0,0,0,0,Guard,0.075799272,0.077729536,Forward-Center,0.077637747,0.102997186
275,2730,"Howard, Dwight",Los Angeles Lakers,1610612747,LAL,made,1,"Kuzma, Kyle",1628398,0.195584553,3,0,0,0,0,0,0,0,0,0,0,21900443,203076,"Davis, Anthony",Los Angeles Lakers,1610612747,LAL,made,1,"Green, Danny",201980,-0.258625971,2,0,0,0,0,0,0,0,0,0,0,Center-Forward,0.083162047,0.101429038,Forward-Center,0.077637747,0.102997186
276,2730,"Howard, Dwight",Los Angeles Lakers,1610612747,LAL,made,1,"Caruso, Alex",1627936,0.540653388,4,0,0,1,0,0,1,0,0,0,0,21900443,203076,"Davis, Anthony",Los Angeles Lakers,1610612747,LAL,made,1,"Rondo, Rajon",200765,1.731719661,10,1,2,2,1,1,1,1,1,1,1,Center-Forward,0.083162047,0.101429038,Forward-Center,0.077637747,0.102997186
277,2730,"Howard, Dwight",Los Angeles Lakers,1610612747,LAL,made,1,"Cook, Quinn",1626188,2.236420236,9,0,1,4,0.25,1,3,0.333,0,1,0,21900443,203076,"Davis, Anthony",Los Angeles Lakers,1610612747,LAL,made,1,"Howard, Dwight",2730,-0.501351048,1,0,0,0,0,0,0,0,0,0,0,Center-Forward,0.083162047,0.101429038,Forward-Center,0.077637747,0.102997186
278,2730,"Howard, Dwight",Los Angeles Lakers,1610612747,LAL,made,1,"Caldwell-Pope, Kentavious",203484,1.90121051,8,1,1,1,1,0,0,0,1,1,1,21900443,203076,"Davis, Anthony",Los Angeles Lakers,1610612747,LAL,made,1,"James, LeBron",2544,1.984153741,11,0,0,5,0,0,4,0,0,1,0,Center-Forward,0.083162047,0.101429038,Forward-Center,0.077637747,0.102997186
279,2730,"Howard, Dwight",Los Angeles Lakers,1610612747,LAL,made,1,"Davis, Anthony",203076,-0.484694007,1,0,0,0,0,0,0,0,0,0,0,21900443,201580,"McGee, JaVale",Los Angeles Lakers,1610612747,LAL,made,1,"Caruso, Alex",1627936,4.109651055,2,0,0,0,0,0,0,0,0,0,0,Center-Forward,0.083162047,0.101429038,Center-Forward,0.083162047,0.101429038
280,2730,"Howard, Dwight",Los Angeles Lakers,1610612747,LAL,made,1,"Green, Danny",201980,-0.484694007,1,0,0,0,0,0,0,0,0,0,0,21900443,201580,"McGee, JaVale",Los Angeles Lakers,1610612747,LAL,made,1,"Morris, Markieff",202693,1.644873661,1,0,0,0,0,0,0,0,0,0,0,Center-Forward,0.083162047,0.101429038,Center-Forward,0.083162047,0.101429038
281,2730,"Howard, Dwight",Los Angeles Lakers,1610612747,LAL,made,1,"Rondo, Rajon",200765,0.195584553,3,0,0,0,0,0,0,0,0,0,0,21900443,201580,"McGee, JaVale",Los Angeles Lakers,1610612747,LAL,made,1,"James, LeBron",2544,1.644873661,1,0,0,0,0,0,0,0,0,0,0,Center-Forward,0.083162047,0.101429038,Center-Forward,0.083162047,0.101429038
282,201162,"Dudley, Jared",Los Angeles Lakers,1610612747,LAL,made,1,"Horton-Tucker, Talen",1629659,1.195083743,1,0,0,0,0,0,0,0,0,0,0,21900443,201980,"Green, Danny",Los Angeles Lakers,1610612747,LAL,made,1,"Caruso, Alex",1627936,0.542917527,2,0,0,0,0,0,0,0,0,0,0,Forward,0.082776316,0.098088259,Guard,0.075799272,0.077729536
283,201162,"Dudley, Jared",Los Angeles Lakers,1610612747,LAL,made,1,"Cook, Quinn",1626188,5.273043761,3,0,0,0,0,0,0,0,0,0,0,21900443,201980,"Green, Danny",Los Angeles Lakers,1610612747,LAL,made,1,"Caldwell-Pope, Kentavious",203484,0.542917527,2,0,0,0,0,0,0,0,0,0,0,Forward,0.082776316,0.098088259,Guard,0.075799272,0.077729536
284,201162,"Dudley, Jared",Los Angeles Lakers,1610612747,LAL,made,1,"Daniels, Troy",203584,1.195083743,1,0,0,0,0,0,0,0,0,0,0,21900443,201980,"Green, Danny",Los Angeles Lakers,1610612747,LAL,made,1,"Davis, Anthony",203076,0.542917527,2,0,0,0,0,0,0,0,0,0,0,Forward,0.082776316,0.098088259,Guard,0.075799272,0.077729536
285,1626188,"Cook, Quinn",Los Angeles Lakers,1610612747,LAL,made,1,"Kuzma, Kyle",1628398,4.055095941,9,1,1,2,0.5,0,1,0,1,1,1,21900443,201980,"Green, Danny",Los Angeles Lakers,1610612747,LAL,made,1,"Howard, Dwight",2730,-0.216124694,1,0,0,0,0,0,0,0,0,0,0,Guard,0.075799272,0.077729536,Guard,0.075799272,0.077729536
286,1626188,"Cook, Quinn",Los Angeles Lakers,1610612747,LAL,made,1,"Caruso, Alex",1627936,-0.421966652,1,0,0,0,0,0,0,0,0,0,0,21900443,201980,"Green, Danny",Los Angeles Lakers,1610612747,LAL,made,1,"James, LeBron",2544,6.589525052,10,0,0,2,0,0,2,0,0,0,0,Guard,0.075799272,0.077729536,Guard,0.075799272,0.077729536
287,1626188,"Cook, Quinn",Los Angeles Lakers,1610612747,LAL,made,1,"Caldwell-Pope, Kentavious",203484,0.144098733,2,0,0,1,0,0,0,0,0,1,0,21900443,203484,"Caldwell-Pope, Kentavious",Los Angeles Lakers,1610612747,LAL,made,1,"Caruso, Alex",1627936,-0.589213243,1,0,0,0,0,0,0,0,0,0,0,Guard,0.075799272,0.077729536,Guard,0.075799272,0.077729536
288,1626188,"Cook, Quinn",Los Angeles Lakers,1610612747,LAL,made,1,"Davis, Anthony",203076,0.144098733,2,0,0,1,0,0,1,0,0,0,0,21900443,203484,"Caldwell-Pope, Kentavious",Los Angeles Lakers,1610612747,LAL,made,1,"Davis, Anthony",203076,2.92296517,10,0,3,5,0.6,3,5,0.6,0,0,0,Guard,0.075799272,0.077729536,Guard,0.075799272,0.077729536
289,1626188,"Cook, Quinn",Los Angeles Lakers,1610612747,LAL,made,1,"McGee, JaVale",201580,1.263364381,4,0,1,2,0.5,0,1,0,1,1,1,21900443,203484,"Caldwell-Pope, Kentavious",Los Angeles Lakers,1610612747,LAL,made,1,"Green, Danny",201980,-0.589213243,1,0,0,1,0,0,0,0,0,1,0,Guard,0.075799272,0.077729536,Guard,0.075799272,0.077729536
290,1626188,"Cook, Quinn",Los Angeles Lakers,1610612747,LAL,made,1,"Howard, Dwight",2730,1.816564644,5,0,1,1,1,1,1,1,0,0,0,21900443,203484,"Caldwell-Pope, Kentavious",Los Angeles Lakers,1610612747,LAL,made,1,"Rondo, Rajon",200765,2.537011498,9,0,1,1,1,1,1,1,0,0,0,Guard,0.075799272,0.077729536,Guard,0.075799272,0.077729536
386,200794,"Millsap, Paul",Denver Nuggets,1610612743,DEN,made,1,"Morris, Monte",1628420,3.172894352,13,1,2,3,0.667,1,2,0.5,1,1,1,21900817,201980,"Green, Danny",Los Angeles Lakers,1610612747,LAL,made,1,"Caruso, Alex",1627936,0.697298996,3,0,1,2,0.5,0,1,0,1,1,1,Forward,0.082776316,0.098088259,Guard,0.075799272,0.077729536
387,200794,"Millsap, Paul",Denver Nuggets,1610612743,DEN,made,1,"Dozier, PJ",1628408,0.705728541,5,1,1,2,0.5,1,2,0.5,0,0,0,21900817,201980,"Green, Danny",Los Angeles Lakers,1610612747,LAL,made,1,"Davis, Anthony",203076,0.697298996,3,0,0,0,0,0,0,0,0,0,0,Forward,0.082776316,0.098088259,Guard,0.075799272,0.077729536
388,200794,"Millsap, Paul",Denver Nuggets,1610612743,DEN,made,1,"Murray, Jamal",1627750,1.623269545,8,0,3,5,0.6,3,4,0.75,0,1,0,21900817,201980,"Green, Danny",Los Angeles Lakers,1610612747,LAL,made,1,"Bradley, Avery",202340,1.263364381,4,0,0,0,0,0,0,0,0,0,0,Forward,0.082776316,0.098088259,Guard,0.075799272,0.077729536
